cliente_id,nome,tipo,documento,uf,cidade,segmento,canal_aquisicao,data_cadastro
574,Natália Oliveira,PF,43087979847,GO,Aparecida de Goiânia,Pessoa Física,Indicação,2023-03-01
575,Helena Costa,PF,27646264390,CE,Juazeiro do Norte,Varejo,Orgânico,2023-08-01
576,Thiago Santos,PF,72211189508,CE,Caucaia,Pessoa Física,Indicação,2025-06-16
577,Otávio Teixeira,PF,65943757683,BA,Vitória da Conquista,Varejo,Orgânico,2023-10-18
578,Vanessa Santos,PF,04682788896,SP,Sorocaba,Pessoa Física,WhatsApp,2023-03-05
579,Patrícia Teixeira,PF,34726564707,CE,Sobral,Pessoa Física,WhatsApp,2024-10-16
580,Larissa Ferreira,PF,88930602756,MG,Contagem,Varejo,Orgânico,2025-08-23
581,Bruno Ribeiro,PF,71754455321,SP,Campinas,Atacado,Anúncio,2023-09-04
582,Larissa Teixeira,PJ,32591309724795,SC,Itajaí,Corporativo,Anúncio,2023-02-17
583,Thiago Almeida,PF,26660709856,RJ,Rio de Janeiro,Corporativo,Marketplace,2023-06-03
584,Rafael Souza,PJ,08227945525937,AM,Itacoatiara,Pessoa Física,Anúncio,2023-05-21
585,Otávio Costa,PJ,78797978895793,GO,Luziânia,Pessoa Física,Indicação,2023-08-13
586,Vanessa Santos,PJ,18647042295132,PR,Cascavel,Corporativo,Orgânico,2023-07-17
587,Bruno Souza,PF,92331754360,ES,Vila Velha,Pessoa Física,Orgânico,2024-11-29
588,Ana Pereira,PF,95258155857,GO,Luziânia,Corporativo,Indicação,2023-09-02
589,Rafael Carvalho,PF,78372892580,GO,Anápolis,Varejo,Indicação,2024-08-23
590,Otávio Oliveira,PF,78817707690,MT,Tangará da Serra,Varejo,Marketplace,2024-03-16
591,Sabrina Oliveira,PJ,95237939615800,MG,Belo Horizonte,Atacado,Marketplace,2024-12-18
592,Fernanda Santos,PF,05091027925,ES,Vila Velha,Pessoa Física,Indicação,2024-12-19
593,Igor Silva,PF,77188753885,SP,Sorocaba,Varejo,Anúncio,2024-10-11
594,Bruno Carvalho,PF,73709551508,RJ,Duque de Caxias,Pessoa Física,WhatsApp,2025-09-05
595,Thiago Teixeira,PF,74881020555,PA,Belém,Atacado,Marketplace,2023-08-04
596,Thiago Oliveira,PF,09950377289,PA,Belém,Pessoa Física,Marketplace,2024-07-28
597,Sabrina Oliveira,PF,53505005595,ES,Linhares,Varejo,WhatsApp,2024-03-08
598,Juliana Martins,PJ,98394512525026,SC,Itajaí,Corporativo,Anúncio,2024-08-06
599,Eduardo Oliveira,PF,69880622241,MT,Várzea Grande,Varejo,Indicação,2023-06-03
600,Patrícia Oliveira,PF,51561187282,BA,Juazeiro,Atacado,Indicação,2023-12-16
601,Helena Lima,PF,91601404209,SC,Florianópolis,Varejo,Orgânico,2025-10-28
602,Thiago Carvalho,PJ,99133345429932,RJ,Rio de Janeiro,Corporativo,Indicação,2025-05-27
603,Sabrina Costa,PF,53940103388,AM,Parintins,Pessoa Física,Anúncio,2024-04-11
604,Fernanda Costa,PF,19534418002,DF,Taguatinga,Varejo,Anúncio,2023-05-02
605,Rafael Pereira,PF,10331887593,GO,Luziânia,Pessoa Física,Orgânico,2024-12-11
606,Helena Cardoso,PJ,40706726335273,SC,Blumenau,Pessoa Física,Indicação,2023-11-27
607,Thiago Souza,PF,48249312978,PR,Ponta Grossa,Pessoa Física,Indicação,2023-12-28
608,Sabrina Martins,PF,28378296771,AM,Itacoatiara,Pessoa Física,Anúncio,2023-04-17
609,Igor Gomes,PJ,72211933475584,PA,Belém,Atacado,Orgânico,2023-11-13
610,Kaique Pereira,PF,79602642302,CE,Maracanaú,Pessoa Física,Indicação,2023-08-23
611,Sabrina Cardoso,PF,70838285807,PR,Maringá,Pessoa Física,Orgânico,2023-02-07
612,Bruno Almeida,PF,23096951341,PE,Recife,Pessoa Física,Orgânico,2024-10-04
613,Thiago Santos,PF,99557605785,CE,Caucaia,Atacado,Anúncio,2025-11-28
614,Patrícia Silva,PF,85346822673,GO,Anápolis,Pessoa Física,Marketplace,2023-05-19
615,Ana Lima,PF,60295822998,SC,Joinville,Varejo,Anúncio,2023-02-27
616,Fernanda Teixeira,PF,38488439446,CE,Caucaia,Corporativo,Indicação,2023-04-21
617,Ana Carvalho,PF,91940346514,PE,Olinda,Varejo,Marketplace,2024-08-21
618,Thiago Souza,PF,22781643727,RJ,Petrópolis,Varejo,Anúncio,2025-06-24
619,Rafael Gomes,PF,40785713373,RJ,Petrópolis,Pessoa Física,Marketplace,2023-12-06
620,Sabrina Souza,PF,73625070985,PE,Caruaru,Pessoa Física,Orgânico,2023-05-10
621,Helena Barbosa,PJ,98173889411195,DF,Ceilândia,Varejo,Anúncio,2023-04-16
622,Larissa Gomes,PF,34154709043,GO,Luziânia,Pessoa Física,Orgânico,2024-10-28
623,Igor Pereira,PF,76145401525,RS,Santa Maria,Pessoa Física,Indicação,2024-01-26
624,Larissa Lima,PF,17168310318,SC,Florianópolis,Pessoa Física,WhatsApp,2024-01-21
625,Juliana Santos,PF,99953428436,MS,Dourados,Pessoa Física,Indicação,2023-09-19
626,Kaique Martins,PF,33200492633,RJ,Nova Iguaçu,Varejo,Indicação,2025-09-09
627,Fernanda Costa,PF,15635426504,MT,Cuiabá,Varejo,Orgânico,2024-02-15
628,Ana Souza,PF,37396148277,PA,Santarém,Pessoa Física,WhatsApp,2025-02-14
629,Juliana Gomes,PF,60333805986,GO,Goiânia,Varejo,Anúncio,2025-03-24
630,Natália Souza,PF,94650081365,SC,Itajaí,Pessoa Física,Orgânico,2023-03-07
631,Vanessa Ferreira,PF,59796965880,MG,Contagem,Pessoa Física,WhatsApp,2023-09-30
632,Kaique Souza,PF,96879211224,PA,Belém,Pessoa Física,Anúncio,2025-09-08
633,Otávio Ferreira,PF,11571567170,SP,Campinas,Atacado,Anúncio,2025-08-25
634,Ana Silva,PF,23817993027,MS,Campo Grande,Pessoa Física,Orgânico,2024-03-29
635,Natália Barbosa,PF,16376579356,MS,Dourados,Pessoa Física,Orgânico,2023-06-21
636,Helena Ribeiro,PF,84389512476,MG,Belo Horizonte,Varejo,Marketplace,2023-11-23
637,Diego Carvalho,PF,80479180187,DF,Brasília,Atacado,Anúncio,2025-11-06
638,Rafael Almeida,PF,96655528366,MG,Contagem,Varejo,WhatsApp,2025-01-07
639,Vanessa Silva,PF,56034398730,ES,Serra,Corporativo,Orgânico,2023-03-24
640,Otávio Ferreira,PF,78489520751,ES,,Pessoa Física,Indicação,2025-02-25
641,Marcos Ribeiro,PF,09336396328,PR,Londrina,Pessoa Física,Indicação,2023-06-11
642,Diego Ribeiro,PF,59308287270,SC,Chapecó,Atacado,Indicação,2023-11-29
643,Eduardo Almeida,PF,33656471700,GO,Aparecida de Goiânia,Pessoa Física,Anúncio,2024-06-11
644,Helena Barbosa,PF,71711919379,PE,Recife,Varejo,Indicação,2024-01-21
645,Helena Oliveira,PF,13581132218,MS,Três Lagoas,Atacado,Indicação,2025-02-04
646,Carla Martins,PJ,71566966006936,PR,Londrina,Varejo,Marketplace,2023-06-21
647,Vanessa Barbosa,PF,24761894358,RS,Porto Alegre,Pessoa Física,Orgânico,2025-08-19
648,Guilherme Souza,PJ,40087711323521,BA,Salvador,Pessoa Física,Anúncio,2024-10-12
649,Kaique Carvalho,PF,47633518809,AM,Manaus,Pessoa Física,Indicação,2023-12-01
650,Igor Ferreira,PF,04632070439,DF,,Pessoa Física,Orgânico,2025-11-14
651,Eduardo Barbosa,PF,98753193412,PA,Castanhal,Varejo,Orgânico,2024-06-08
652,Larissa Martins,PF,64520843265,RJ,Nova Iguaçu,Pessoa Física,WhatsApp,2024-04-01
653,Helena Barbosa,PJ,39916940169154,SP,Sorocaba,Varejo,Orgânico,2023-01-24
654,Ana Ribeiro,PF,26820337503,MS,Campo Grande,Corporativo,Orgânico,2025-12-27
655,Otávio Martins,PF,74523100615,MG,Contagem,Pessoa Física,Indicação,2025-07-16
656,Fernanda Silva,PF,96514838721,MS,Campo Grande,Varejo,Orgânico,2023-07-13
657,Otávio Souza,PJ,02365477783841,RJ,Rio de Janeiro,Varejo,Orgânico,2025-11-04
658,Guilherme Cardoso,PF,10918749994,BA,Salvador,Atacado,Orgânico,2025-05-22
659,Fernanda Lima,PF,20885082561,SC,Blumenau,Varejo,Orgânico,2024-04-06
660,Otávio Teixeira,PF,00994443536,MG,Contagem,Pessoa Física,Anúncio,2025-10-14
661,Natália Carvalho,PJ,36920512745714,MS,Corumbá,Atacado,Marketplace,2024-09-04
662,Diego Almeida,PF,04292201227,MT,Cuiabá,Pessoa Física,Orgânico,2025-01-24
663,Bruno Gomes,PF,88984363691,PR,Londrina,Pessoa Física,Anúncio,2023-07-20
664,Carla Pereira,PJ,79532137525800,GO,Anápolis,Pessoa Física,Indicação,2023-04-30
665,Thiago Almeida,PF,97595528727,PA,Santarém,Corporativo,Orgânico,2024-08-01
666,Sabrina Silva,PF,70156638421,MT,Tangará da Serra,Pessoa Física,Anúncio,2023-12-24
667,Juliana Santos,PF,87420115112,MT,Tangará da Serra,Varejo,Anúncio,2025-12-11
668,Marcos Gomes,PF,64174169513,BA,Ilhéus,Varejo,Orgânico,2023-04-04
669,Natália Almeida,PF,59998567761,PR,Maringá,Pessoa Física,Anúncio,2025-04-16
670,Carla Cardoso,PF,80449043024,ES,Linhares,Corporativo,Orgânico,2024-10-21
671,Thiago Santos,PF,93878877170,CE,Caucaia,Pessoa Física,Marketplace,2025-08-21
672,Ana Oliveira,PF,76763354345,CE,Maracanaú,Varejo,WhatsApp,2025-12-29
673,Rafael Gomes,PF,26324167925,PR,Ponta Grossa,Pessoa Física,Marketplace,2025-08-12
674,Natália Teixeira,PF,57688136541,MT,Várzea Grande,Pessoa Física,Orgânico,2024-02-15
675,Larissa Santos,PF,57059593062,CE,Maracanaú,Pessoa Física,Marketplace,2025-02-01
676,Juliana Souza,PF,01972531983,PA,Belém,Varejo,Indicação,2023-06-28
677,Rafael Silva,PF,38433450442,CE,Fortaleza,Varejo,Orgânico,2024-06-16
678,Bruno Almeida,PF,34395529051,BA,Salvador,Pessoa Física,WhatsApp,2023-10-22
679,Patrícia Ribeiro,PF,73207328041,MS,Ponta Porã,Pessoa Física,Marketplace,2023-10-02
680,Carla Carvalho,PJ,10194927010867,RJ,Niterói,Varejo,Orgânico,2024-09-17
681,Otávio Teixeira,PF,93755640055,RJ,Petrópolis,Varejo,WhatsApp,2023-05-20
682,Eduardo Barbosa,PF,75134956739,RS,Pelotas,Pessoa Física,Orgânico,2024-09-15
683,Natália Ribeiro,PF,68760516753,PR,Curitiba,Pessoa Física,Anúncio,2024-03-15
684,Otávio Teixeira,PF,06647750846,PE,Jaboatão,Pessoa Física,Orgânico,2023-09-09
685,Otávio Silva,PJ,93608053049121,MG,Betim,Pessoa Física,Orgânico,2024-09-08
686,Otávio Santos,PF,12576773916,RS,Caxias do Sul,Varejo,WhatsApp,2025-04-02
687,Natália Gomes,PF,17023602379,PE,Recife,Varejo,Indicação,2024-10-30
688,Larissa Oliveira,PF,65381122496,PE,Jaboatão,Pessoa Física,Orgânico,2023-04-07
689,Kaique Santos,PF,32629459345,MT,Várzea Grande,Pessoa Física,Marketplace,2024-09-08
690,Ana Carvalho,PF,20216038566,DF,Brasília,Atacado,Marketplace,2024-11-13
691,Thiago Carvalho,PF,26266890253,SC,Itajaí,Pessoa Física,WhatsApp,2025-01-19
692,Vanessa Pereira,PJ,68288902110402,RS,Santa Maria,Varejo,WhatsApp,2024-04-11
693,Juliana Gomes,PF,98906619491,MT,Cuiabá,Varejo,WhatsApp,2023-04-15
694,Natália Barbosa,PF,61960230099,GO,Goiânia,Pessoa Física,Indicação,2023-05-20
695,Ana Ribeiro,PF,59607083126,SC,Joinville,Varejo,Orgânico,2023-12-30
696,Marcos Lima,PF,85197459301,MT,Rondonópolis,Varejo,WhatsApp,2024-11-26
697,Diego Carvalho,PF,69763403699,PE,Recife,Pessoa Física,Orgânico,2025-03-20
698,Marcos Almeida,PF,80826986257,SP,Santos,Corporativo,Orgânico,2025-01-07
699,Ana Cardoso,PF,54450919054,RS,Pelotas,Corporativo,Anúncio,2023-12-09
700,Larissa Teixeira,PF,54809671033,GO,Anápolis,Pessoa Física,Orgânico,2024-04-27
701,Rafael Carvalho,PF,78470706342,RS,Canoas,Varejo,Indicação,2023-02-21
702,Natália Silva,PF,48832561798,PR,Ponta Grossa,Pessoa Física,WhatsApp,2025-05-24
703,Bruno Oliveira,PJ,53374161943019,BA,Feira de Santana,Atacado,Anúncio,2024-01-23
704,Eduardo Ferreira,PF,59903845579,ES,Linhares,Varejo,Indicação,2024-07-12
705,Natália Barbosa,PF,86531706479,MS,Corumbá,Pessoa Física,Anúncio,2024-05-07
706,Thiago Silva,PF,55430079036,PE,Caruaru,Atacado,Indicação,2023-11-10
707,Rafael Martins,PF,77602403393,PA,Belém,Pessoa Física,Orgânico,2023-07-04
708,Fernanda Silva,PF,97688245904,CE,Sobral,Pessoa Física,Orgânico,2025-11-11
709,Natália Gomes,PF,22727971145,PE,Petrolina,Pessoa Física,Indicação,2023-05-11
710,Thiago Gomes,PF,74199669416,RS,Canoas,Atacado,Anúncio,2025-10-31
711,Igor Silva,PJ,47743466559217,MG,,Varejo,Anúncio,2023-05-05
712,Juliana Martins,PF,96434052259,SP,Campinas,Pessoa Física,Orgânico,2023-04-15
713,Eduardo Cardoso,PF,29593966545,PE,Caruaru,Corporativo,Orgânico,2025-09-16
714,Igor Almeida,PF,87068743663,PE,Olinda,Pessoa Física,Indicação,2025-11-02
715,Igor Lima,PJ,43000454923225,GO,Anápolis,Pessoa Física,Anúncio,2025-09-08
716,Guilherme Souza,PJ,33682125910595,SP,Campinas,Atacado,Anúncio,2025-04-29
717,Thiago Lima,PF,96047511645,PR,Curitiba,Varejo,Marketplace,2024-06-23
718,Thiago Teixeira,PF,33604377422,ES,Vitória,Pessoa Física,Indicação,2023-04-27
719,Larissa Oliveira,PF,22700528774,AM,Manacapuru,Pessoa Física,Orgânico,2024-10-10
720,Otávio Gomes,PF,44158205378,CE,Juazeiro do Norte,Atacado,Indicação,2024-07-23
721,Patrícia Lima,PF,93913296317,RJ,Rio de Janeiro,Pessoa Física,Orgânico,2025-03-17
722,Otávio Martins,PF,68413620853,BA,Salvador,Pessoa Física,Orgânico,2023-02-08
723,Rafael Barbosa,PF,57042004557,CE,Caucaia,Corporativo,Indicação,2023-03-26
724,Eduardo Pereira,PF,45869276505,MG,Juiz de Fora,Varejo,Orgânico,2024-10-07
725,Larissa Cardoso,PF,86025848721,MS,Ponta Porã,Pessoa Física,Orgânico,2025-07-26
726,Marcos Teixeira,PF,95894095150,RJ,Niterói,Pessoa Física,Marketplace,2025-10-19
727,Diego Carvalho,PF,23458379726,MG,Uberlândia,Pessoa Física,Indicação,2024-09-15
728,Guilherme Santos,PF,24620871329,SP,São Paulo,Varejo,WhatsApp,2024-02-08
729,Juliana Lima,PF,96402070693,RS,Pelotas,Pessoa Física,Marketplace,2024-06-01
730,Larissa Ribeiro,PF,68442486257,GO,Rio Verde,Pessoa Física,Orgânico,2024-07-11
731,Kaique Souza,PF,07224592238,SC,Chapecó,Pessoa Física,Indicação,2024-11-09
732,Fernanda Costa,PF,94698659237,MG,Juiz de Fora,Atacado,Anúncio,2023-09-07
733,Otávio Santos,PF,05818486170,PE,Olinda,Varejo,Indicação,2024-03-02
734,Juliana Costa,PF,28803029168,SP,Sorocaba,Pessoa Física,Orgânico,2024-08-15
735,Otávio Martins,PF,83641276576,BA,Salvador,Atacado,Orgânico,2025-07-21
736,Otávio Costa,PF,32990718567,RJ,Duque de Caxias,Atacado,Orgânico,2025-05-29
737,Rafael Teixeira,PF,62855305363,PR,Cascavel,Pessoa Física,Marketplace,2025-04-06
738,Helena Santos,PF,96476659342,SP,Sorocaba,Varejo,Orgânico,2023-08-24
739,Otávio Souza,PF,59629741485,RS,Porto Alegre,Pessoa Física,Indicação,2024-03-21
740,Otávio Ribeiro,PF,11946304636,PR,Maringá,Pessoa Física,Marketplace,2024-08-29
741,Juliana Gomes,PF,43222737339,RS,Canoas,Pessoa Física,Indicação,2025-11-26
742,Helena Costa,PF,84270456102,MS,Campo Grande,Atacado,Anúncio,2024-01-24
743,Diego Silva,PF,15924207256,PR,,Pessoa Física,Orgânico,2025-10-03
744,Otávio Barbosa,PF,81594027731,BA,Juazeiro,Pessoa Física,WhatsApp,2025-03-30
745,Patrícia Carvalho,PF,22780776806,DF,Ceilândia,Pessoa Física,Indicação,2024-11-25
746,Otávio Carvalho,PF,18407743091,MG,Juiz de Fora,Varejo,Anúncio,2025-02-08
747,Carla Martins,PJ,85668090928045,CE,Fortaleza,Varejo,WhatsApp,2025-05-19
748,Diego Silva,PF,91060709591,ES,Cariacica,Pessoa Física,Orgânico,2025-02-04
749,Vanessa Silva,PF,24013770063,ES,Cariacica,Varejo,Anúncio,2025-01-07
750,Vanessa Teixeira,PF,72322746054,BA,Feira de Santana,Pessoa Física,Orgânico,2024-02-19
751,Marcos Oliveira,PF,94161937645,SC,Florianópolis,Varejo,Orgânico,2024-04-13
752,Rafael Cardoso,PF,10798333767,PA,Ananindeua,Varejo,Anúncio,2024-10-18
753,Larissa Martins,PF,93659313698,BA,Juazeiro,Pessoa Física,Indicação,2025-07-13
754,Fernanda Costa,PF,05139911644,SC,Joinville,Pessoa Física,Orgânico,2024-12-14
755,Rafael Oliveira,PF,89979785089,PE,Petrolina,Pessoa Física,Indicação,2025-12-18
756,Natália Lima,PF,34566388950,RJ,Petrópolis,Corporativo,Marketplace,2025-01-16
757,Rafael Teixeira,PF,80121742026,MT,Cuiabá,Pessoa Física,Marketplace,2024-03-22
758,Sabrina Silva,PF,72057071260,GO,Anápolis,Pessoa Física,Orgânico,2024-09-22
759,Fernanda Cardoso,PF,31272020691,MT,Rondonópolis,Atacado,Marketplace,2024-11-14
760,Vanessa Almeida,PJ,73062555127904,BA,Ilhéus,Atacado,Orgânico,2025-08-08
761,Patrícia Martins,PF,82499666280,RS,Santa Maria,Atacado,Indicação,2023-10-08
762,Sabrina Ferreira,PF,06886334241,RJ,Duque de Caxias,Pessoa Física,Anúncio,2023-09-30
763,Carla Almeida,PF,39712226874,CE,Juazeiro do Norte,Atacado,Indicação,2023-08-10
764,Helena Ribeiro,PF,11865588030,PE,Caruaru,Pessoa Física,Orgânico,2023-03-03
765,Juliana Almeida,PF,36214570276,SC,Florianópolis,Corporativo,Indicação,2025-01-09
766,Igor Oliveira,PF,88859493463,RS,Pelotas,Pessoa Física,Orgânico,2025-11-20
767,Diego Ribeiro,PF,18493967728,AM,Itacoatiara,Pessoa Física,Orgânico,2024-11-03
768,Rafael Oliveira,PF,96986481589,GO,Rio Verde,Pessoa Física,Indicação,2023-03-08
769,Sabrina Barbosa,PF,20385013314,CE,Caucaia,Corporativo,Orgânico,2024-02-04
770,Marcos Souza,PF,41269950892,CE,Fortaleza,Atacado,Indicação,2025-09-16
771,Kaique Silva,PF,40870745284,SP,Ribeirão Preto,Pessoa Física,Indicação,2023-02-26
772,Eduardo Ferreira,PF,81539570613,PR,Ponta Grossa,Atacado,Indicação,2024-11-02
773,Kaique Oliveira,PF,20525717235,AM,Parintins,Pessoa Física,Indicação,2024-04-27
774,Helena Santos,PF,66152291442,BA,Vitória da Conquista,Corporativo,Marketplace,2025-10-03
775,Eduardo Teixeira,PF,74738739850,DF,Samambaia,Varejo,WhatsApp,2024-07-16
776,Eduardo Gomes,PF,56315834078,PE,Recife,Varejo,Orgânico,2024-09-11
777,Bruno Silva,PF,74049028510,CE,Caucaia,Pessoa Física,Indicação,2025-03-02
778,Otávio Ferreira,PF,45884497267,PE,Jaboatão,Pessoa Física,Indicação,2025-06-18
779,Marcos Pereira,PJ,29254693379977,PR,Cascavel,Atacado,Orgânico,2024-07-19
780,Natália Teixeira,PF,79050533875,SP,Sorocaba,Atacado,Orgânico,2025-03-01
781,Igor Martins,PF,80612156749,PA,Castanhal,Corporativo,Orgânico,2025-06-01
782,Fernanda Cardoso,PF,31014481290,MT,Rondonópolis,Pessoa Física,Indicação,2024-07-29
783,Diego Silva,PJ,41592347904708,ES,Linhares,Pessoa Física,Anúncio,2025-02-23
784,Vanessa Carvalho,PF,25969626630,GO,Goiânia,Varejo,Indicação,2024-02-03
785,Natália Santos,PF,65715889215,SP,Ribeirão Preto,Pessoa Física,Indicação,2024-01-25
786,Guilherme Teixeira,PJ,42113701289400,SP,Campinas,Pessoa Física,Indicação,2023-01-04
787,Eduardo Teixeira,PF,84085342971,GO,Rio Verde,Pessoa Física,Orgânico,2025-01-03
788,Otávio Ribeiro,PJ,71470726407298,BA,Juazeiro,Corporativo,Marketplace,2023-10-02
789,Thiago Almeida,PF,16365262991,PE,Petrolina,Pessoa Física,Indicação,2025-06-11
790,Helena Barbosa,PF,79179257323,GO,Anápolis,Pessoa Física,Orgânico,2025-11-09
791,Igor Silva,PF,37339597819,SP,Sorocaba,Varejo,Orgânico,2025-08-17
792,Diego Costa,PF,90344762694,RS,Santa Maria,Varejo,Orgânico,2023-10-29
793,Sabrina Pereira,PJ,96990818820435,MT,Várzea Grande,Corporativo,WhatsApp,2024-12-15
794,Ana Silva,PF,00473312223,AM,Itacoatiara,Varejo,Orgânico,2025-04-04
795,Ana Gomes,PJ,26376659292188,ES,Serra,Corporativo,Orgânico,2024-07-08
796,Marcos Costa,PF,05525655826,BA,Salvador,Pessoa Física,Orgânico,2024-07-11
797,Igor Silva,PF,39286272236,MS,Campo Grande,Pessoa Física,Orgânico,2024-04-24
798,Thiago Teixeira,PJ,35512329346765,MG,Uberlândia,Varejo,Anúncio,2023-12-05
799,Igor Teixeira,PF,98213897625,DF,Ceilândia,Varejo,Marketplace,2024-09-20
800,Helena Almeida,PJ,15109866257523,RS,Caxias do Sul,Pessoa Física,Anúncio,2025-12-22
801,Larissa Ribeiro,PF,82978520531,PE,Petrolina,Corporativo,Marketplace,2023-08-28
802,Larissa Gomes,PF,99364464816,ES,Serra,Varejo,Orgânico,2023-02-21
803,Otávio Souza,PF,98016989157,AM,Manaus,Pessoa Física,Anúncio,2023-03-03
804,Ana Martins,PF,67244923019,MG,Betim,Varejo,Marketplace,2024-09-29
805,Ana Oliveira,PF,82759393736,GO,Luziânia,Varejo,Indicação,2023-10-23
806,Eduardo Carvalho,PF,38629741976,MT,Tangará da Serra,Pessoa Física,Marketplace,2024-05-20
807,Thiago Santos,PF,86220078151,SP,Sorocaba,Pessoa Física,Orgânico,2025-11-07
808,Fernanda Teixeira,PF,47893973319,PE,Petrolina,Corporativo,Anúncio,2023-03-25
809,Natália Costa,PF,22418611094,CE,Caucaia,Pessoa Física,Indicação,2023-07-11
810,Vanessa Ferreira,PF,61252693698,PR,Curitiba,Pessoa Física,Orgânico,2023-08-23
811,Natália Ribeiro,PF,01993556738,GO,Rio Verde,Varejo,Marketplace,2024-05-15
812,Thiago Oliveira,PJ,00919230931417,GO,Goiânia,Pessoa Física,Orgânico,2025-01-30
813,Sabrina Souza,PF,04300531187,BA,Vitória da Conquista,Varejo,Orgânico,2023-07-20
814,Guilherme Almeida,PF,68067257626,PA,Ananindeua,Corporativo,Marketplace,2023-04-29
815,Igor Gomes,PF,70553007849,DF,Ceilândia,Corporativo,Indicação,2023-04-05
816,Diego Costa,PF,96596991678,GO,Rio Verde,Corporativo,Marketplace,2025-05-27
817,Kaique Silva,PF,38431397782,MT,Tangará da Serra,Varejo,Marketplace,2023-02-02
818,Patrícia Pereira,PF,63848779735,PR,Cascavel,Pessoa Física,Orgânico,2024-11-16
819,Marcos Souza,PF,40543155161,PA,Belém,Corporativo,Indicação,2024-09-25
820,Eduardo Gomes,PF,14390372979,MT,Sinop,Pessoa Física,WhatsApp,2023-04-21
821,Juliana Almeida,PF,91470467486,PR,Cascavel,Corporativo,Orgânico,2024-08-28
822,Guilherme Souza,PF,02901397139,RS,,Pessoa Física,Anúncio,2023-11-11
823,Igor Gomes,PF,25477814646,MT,Cuiabá,Pessoa Física,WhatsApp,2024-07-18
824,Igor Martins,PF,63198823301,SP,Sorocaba,Corporativo,Orgânico,2023-05-31
825,Otávio Gomes,PJ,39255390873749,DF,Taguatinga,Pessoa Física,WhatsApp,2025-01-01
826,Helena Teixeira,PF,00590794872,MG,Belo Horizonte,Pessoa Física,Anúncio,2025-05-24
827,Fernanda Gomes,PF,86056874210,PE,Olinda,Corporativo,Marketplace,2023-01-04
828,Ana Almeida,PF,69075122628,SC,Blumenau,Corporativo,Indicação,2024-08-07
829,Natália Barbosa,PF,31044741253,ES,Vila Velha,Pessoa Física,Indicação,2024-12-10
830,Sabrina Oliveira,PF,69358253671,SP,Ribeirão Preto,Pessoa Física,Marketplace,2023-01-04
831,Rafael Teixeira,PF,10007948787,MG,Contagem,Corporativo,Orgânico,2025-03-04
832,Vanessa Teixeira,PJ,15567168148018,BA,Vitória da Conquista,Pessoa Física,Indicação,2024-08-18
833,Ana Martins,PF,17944433589,MT,Rondonópolis,Corporativo,WhatsApp,2023-12-02
834,Marcos Ferreira,PF,81375331344,RJ,Nova Iguaçu,Corporativo,WhatsApp,2024-06-13
835,Kaique Ferreira,PF,52284265527,ES,Cariacica,Pessoa Física,WhatsApp,2025-01-17
836,Eduardo Ribeiro,PF,18443464152,BA,Feira de Santana,Pessoa Física,Indicação,2024-12-05
837,Carla Gomes,PF,18351331935,GO,Aparecida de Goiânia,Atacado,Indicação,2025-05-01
838,Eduardo Ferreira,PF,54550614340,PA,Belém,Varejo,Indicação,2023-02-08
839,Larissa Barbosa,PF,74005657789,MG,Juiz de Fora,Varejo,Indicação,2025-05-12
840,Diego Souza,PJ,87456165586998,PE,Jaboatão,Pessoa Física,Indicação,2023-02-08
841,Marcos Lima,PJ,21278866961536,DF,Brasília,Corporativo,Orgânico,2024-12-13
842,Helena Gomes,PF,62202869981,MG,Uberlândia,Corporativo,Orgânico,2024-01-18
843,Natália Silva,PF,30022085669,DF,Taguatinga,Varejo,Indicação,2023-03-11
844,Eduardo Almeida,PF,13355752595,DF,Guará,Pessoa Física,Orgânico,2025-01-24
845,Natália Barbosa,PJ,51020484687672,AM,Parintins,Corporativo,Orgânico,2024-08-28
846,Igor Ribeiro,PF,43749117763,ES,Serra,Pessoa Física,Orgânico,2024-12-31
847,Larissa Gomes,PF,03449870146,DF,Taguatinga,Varejo,Marketplace,2024-02-17
848,Vanessa Carvalho,PF,62137995091,MG,Uberlândia,Varejo,WhatsApp,2023-11-01
849,Sabrina Oliveira,PF,29515039285,MG,Betim,Varejo,Indicação,2024-11-15
850,Larissa Pereira,PF,67509465638,ES,Vila Velha,Corporativo,WhatsApp,2023-08-25
851,Vanessa Lima,PJ,26550305657334,MT,Rondonópolis,Corporativo,Marketplace,2025-06-09
852,Marcos Silva,PF,28847012325,PA,Marabá,Varejo,Orgânico,2025-01-18
853,Guilherme Santos,PJ,74402881081587,SP,Sorocaba,Atacado,Orgânico,2025-12-31
854,Fernanda Martins,PF,53768597027,MG,Contagem,Varejo,Orgânico,2023-01-30
855,Vanessa Oliveira,PF,17325984088,PR,Londrina,Corporativo,Orgânico,2024-10-03
856,Thiago Martins,PF,66501190530,SC,Chapecó,Varejo,Indicação,2024-09-02
857,Igor Souza,PF,90877185463,SP,Campinas,Varejo,Orgânico,2025-07-28
858,Vanessa Lima,PF,22562295832,SC,Joinville,Varejo,WhatsApp,2024-04-09
859,Thiago Teixeira,PF,25752953056,AM,Tefé,Pessoa Física,Indicação,2025-10-23
860,Thiago Teixeira,PF,92195014623,DF,Guará,Pessoa Física,Anúncio,2023-09-20
861,Sabrina Cardoso,PF,79443108082,ES,Linhares,Pessoa Física,WhatsApp,2025-07-25
